,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower
149,1,Deaths,102,United States of America,,7,Asian,3,Both,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,4.52244248829394e-07,6.77147933322504e-07,2.72475742444373e-07
150,1,Deaths,102,United States of America,,1,Total,3,Both,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.69562710020755e-06,1.87127436275e-06,1.53239646974356e-06
151,1,Deaths,102,United States of America,,2,Latino,3,Both,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.63669055979216e-06,1.89288515666149e-06,1.41098906997919e-06
152,1,Deaths,102,United States of America,,4,Black,3,Both,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,2.9339085255879e-06,3.31675427059722e-06,2.56703000468142e-06
153,1,Deaths,102,United States of America,,5,White,3,Both,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.41668396740889e-06,1.57904546909597e-06,1.26029265470008e-06
154,1,Deaths,102,United States of America,,6,AIAN,3,Both,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,4.59941634058773e-06,5.58816068411131e-06,3.71723969292597e-06
155,1,Deaths,102,United States of America,,7,Asian,3,Both,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.04588135149692e-06,1.51825059855958e-06,6.76126848326031e-07
156,1,Deaths,102,United States of America,,1,Total,3,Both,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,4.03055791438242e-06,4.33498951091103e-06,3.74289917655458e-06
157,1,Deaths,102,United States of America,,2,Latino,3,Both,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,3.61020044497282e-06,4.09384658516614e-06,3.18553383507689e-06
158,1,Deaths,102,United States of America,,4,Black,3,Both,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,7.69949041748721e-06,8.52157958243658e-06,6.87119315090263e-06
159,1,Deaths,102,United States of America,,5,White,3,Both,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,3.28250765616383e-06,3.57495071941634e-06,3.00023481964676e-06
160,1,Deaths,102,United States of America,,6,AIAN,3,Both,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.75688968288798e-05,2.13840723536113e-05,1.41590511025966e-05
161,1,Deaths,102,United States of America,,7,Asian,3,Both,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.95325214821324e-06,2.79507013612766e-06,1.27912975598501e-06
162,1,Deaths,102,United States of America,,1,Total,3,Both,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,8.87749155485061e-06,9.41074003077649e-06,8.36160182487948e-06
163,1,Deaths,102,United States of America,,2,Latino,3,Both,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,8.90973897270926e-06,9.70123193849507e-06,8.09536480054709e-06
164,1,Deaths,102,United States of America,,4,Black,3,Both,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.41704490399085e-05,1.55960131211144e-05,1.2843785761632e-05
165,1,Deaths,102,United States of America,,5,White,3,Both,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,7.39022648018659e-06,7.93261952545046e-06,6.8809494996598e-06
166,1,Deaths,102,United States of America,,6,AIAN,3,Both,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,6.45398445652638e-05,7.53192426034954e-05,5.50113934620438e-05
167,1,Deaths,102,United States of America,,7,Asian,3,Both,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,4.27903014273352e-06,5.1513244466305e-06,3.41029399231838e-06
168,1,Deaths,102,United States of America,,1,Total,3,Both,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,2.40794152117949e-05,2.51170445870806e-05,2.31065610106874e-05
169,1,Deaths,102,United States of America,,2,Latino,3,Both,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,2.90684503232843e-05,3.1077069802636e-05,2.72664259699321e-05
170,1,Deaths,102,United States of America,,4,Black,3,Both,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,3.00881920079345e-05,3.21731641580975e-05,2.80972707044319e-05
171,1,Deaths,102,United States of America,,5,White,3,Both,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,2.1186254576154e-05,2.21851207850243e-05,2.01925043175927e-05
172,1,Deaths,102,United States of America,,6,AIAN,3,Both,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001535600887341,0.0001780127042192,0.0001338662258106
173,1,Deaths,102,United States of America,,7,Asian,3,Both,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,1.05721485647178e-05,1.2375696427169e-05,8.86573460312798e-06
174,1,Deaths,102,United States of America,,1,Total,3,Both,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,6.95128013107648e-05,7.13321984024735e-05,6.77771393143949e-05
175,1,Deaths,102,United States of America,,2,Latino,3,Both,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,8.21380930175946e-05,8.6560669417031e-05,7.80990592368361e-05
176,1,Deaths,102,United States of America,,4,Black,3,Both,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,7.9195690437006e-05,8.3053232246688e-05,7.5330991466939e-05
177,1,Deaths,102,United States of America,,5,White,3,Both,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,6.53327578476894e-05,6.72421188370901e-05,6.35442139965885e-05
178,1,Deaths,102,United States of America,,6,AIAN,3,Both,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003218813734765,0.0003696517475914,0.0002802623939445
179,1,Deaths,102,United States of America,,7,Asian,3,Both,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,2.36534181912569e-05,2.73377122936037e-05,2.01611530011064e-05
180,1,Deaths,102,United States of America,,1,Total,3,Both,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001528067894093,0.0001555464837491,0.0001498362921742
181,1,Deaths,102,United States of America,,2,Latino,3,Both,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0002028030040067,0.0002114169516108,0.0001934466271222
182,1,Deaths,102,United States of America,,4,Black,3,Both,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001862014226754,0.0001932559776799,0.000179678768343
183,1,Deaths,102,United States of America,,5,White,3,Both,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001415783989859,0.000144805635329,0.0001384614799077
184,1,Deaths,102,United States of America,,6,AIAN,3,Both,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0005276537608745,0.0006018705404742,0.0004585906380211
185,1,Deaths,102,United States of America,,7,Asian,3,Both,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,4.7118187177856e-05,5.35871972946999e-05,4.11322483888106e-05
186,1,Deaths,102,United States of America,,1,Total,3,Both,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0002735292658659,0.0002779320548442,0.0002692014125747
187,1,Deaths,102,United States of America,,2,Latino,3,Both,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003813634945254,0.0003971256821855,0.0003645161854187
188,1,Deaths,102,United States of America,,4,Black,3,Both,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003585458504829,0.0003696191183724,0.0003477462527118
189,1,Deaths,102,United States of America,,5,White,3,Both,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0002514335712722,0.0002560389647304,0.0002466253413244
190,1,Deaths,102,United States of America,,6,AIAN,3,Both,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0008349916531567,0.0009835876515434,0.0006986009300276
191,1,Deaths,102,United States of America,,7,Asian,3,Both,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,8.88651964166887e-05,9.91155022741474e-05,7.91028928922127e-05
192,1,Deaths,102,United States of America,,1,Total,3,Both,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003171464592094,0.0003218653189444,0.0003122835056639
193,1,Deaths,102,United States of America,,2,Latino,3,Both,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004863761239956,0.0005045855322783,0.0004680261659382
194,1,Deaths,102,United States of America,,4,Black,3,Both,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004790428254381,0.0004930584526534,0.0004656705965384
195,1,Deaths,102,United States of America,,5,White,3,Both,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.000280952615691,0.0002860766021105,0.0002759335410002
196,1,Deaths,102,United States of America,,6,AIAN,3,Both,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0010155512904206,0.0011979374291463,0.0008483958996558
197,1,Deaths,102,United States of America,,7,Asian,3,Both,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.000116254958907,0.0001284914740055,0.0001042902546924
198,1,Deaths,102,United States of America,,1,Total,3,Both,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003396128678771,0.0003455914769768,0.0003337928206795
199,1,Deaths,102,United States of America,,2,Latino,3,Both,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0005632953948541,0.0005840901194586,0.0005430888034959
200,1,Deaths,102,United States of America,,4,Black,3,Both,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.00050399812435,0.0005187892310416,0.0004885409102192
201,1,Deaths,102,United States of America,,5,White,3,Both,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003000949976031,0.000305977346213,0.0002943438242066
202,1,Deaths,102,United States of America,,6,AIAN,3,Both,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0010291151742609,0.0011899295269765,0.0008863128106183
203,1,Deaths,102,United States of America,,7,Asian,3,Both,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001635297661618,0.0001776491761599,0.000150279049565
204,1,Deaths,102,United States of America,,1,Total,3,Both,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003763536315048,0.0003830843243783,0.000369615695642
205,1,Deaths,102,United States of America,,2,Latino,3,Both,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0006366725573344,0.0006619022314757,0.0006128592704664
206,1,Deaths,102,United States of America,,4,Black,3,Both,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004648609097907,0.0004816480059054,0.0004485162931087
207,1,Deaths,102,United States of America,,5,White,3,Both,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003432324012746,0.0003500440020195,0.0003365431821173
208,1,Deaths,102,United States of America,,6,AIAN,3,Both,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0010918644147057,0.0012679124239271,0.0009354658965108
209,1,Deaths,102,United States of America,,7,Asian,3,Both,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0002195375303684,0.0002385999124457,0.0002007795843771
210,1,Deaths,102,United States of America,,1,Total,3,Both,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004452356432133,0.0004532593946386,0.0004376248991255
211,1,Deaths,102,United States of America,,2,Latino,3,Both,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0007758287016809,0.0008076922166786,0.0007456497792386
212,1,Deaths,102,United States of America,,4,Black,3,Both,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0005070548390128,0.0005253693353639,0.0004862311139637
213,1,Deaths,102,United States of America,,5,White,3,Both,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004113439686259,0.0004202980499387,0.0004028810074303
214,1,Deaths,102,United States of America,,6,AIAN,3,Both,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0012147136151846,0.0014235344678981,0.0010323437016493
215,1,Deaths,102,United States of America,,7,Asian,3,Both,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003054678860682,0.0003313540537363,0.000281935815903
216,1,Deaths,102,United States of America,,1,Total,3,Both,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.000480572192994,0.000489600572098,0.0004724047266835
217,1,Deaths,102,United States of America,,2,Latino,3,Both,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0008828170284636,0.0009172613013163,0.0008494086726858
218,1,Deaths,102,United States of America,,4,Black,3,Both,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004868180160586,0.0005070644388273,0.0004668220538492
219,1,Deaths,102,United States of America,,5,White,3,Both,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004521406196027,0.0004612030593623,0.0004437635302255
220,1,Deaths,102,United States of America,,6,AIAN,3,Both,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0011051975804917,0.0013071978511774,0.0009283554292996
221,1,Deaths,102,United States of America,,7,Asian,3,Both,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003899870856536,0.0004197909431893,0.0003611230403024
222,1,Deaths,102,United States of America,,1,Total,3,Both,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004870496236597,0.0004957246324665,0.0004782110955649
223,1,Deaths,102,United States of America,,2,Latino,3,Both,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0009127827170577,0.0009500996321733,0.0008777449821752
224,1,Deaths,102,United States of America,,4,Black,3,Both,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.000424963177347,0.0004437927514498,0.0004068020658265
225,1,Deaths,102,United States of America,,5,White,3,Both,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004694725911286,0.0004781280598964,0.0004604155182069
226,1,Deaths,102,United States of America,,6,AIAN,3,Both,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0009697198208656,0.0011254946541335,0.0008411665777787
227,1,Deaths,102,United States of America,,7,Asian,3,Both,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003984481757547,0.0004271543136617,0.0003700449759322
228,1,Deaths,102,United States of America,,1,Total,3,Both,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004754329309867,0.0004853072372094,0.000465974884652
229,1,Deaths,102,United States of America,,2,Latino,3,Both,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.000881846546354,0.0009226316213797,0.0008415492895506
230,1,Deaths,102,United States of America,,4,Black,3,Both,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003876372379719,0.0004078164549828,0.0003678037741238
231,1,Deaths,102,United States of America,,5,White,3,Both,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004634277737648,0.0004732058528871,0.0004539837124875
232,1,Deaths,102,United States of America,,6,AIAN,3,Both,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0007897887021613,0.0009150196895262,0.0006743374742935
233,1,Deaths,102,United States of America,,7,Asian,3,Both,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004670787132772,0.0005066040422473,0.0004300350412965
234,1,Deaths,102,United States of America,,1,Total,3,Both,160,85 plus,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004629234552303,0.0004753926249804,0.0004502564908498
235,1,Deaths,102,United States of America,,2,Latino,3,Both,160,85 plus,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.000757906712853,0.0008108645879912,0.0007113751835011
236,1,Deaths,102,United States of America,,4,Black,3,Both,160,85 plus,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0003883051905153,0.0004142448689843,0.0003620643937431
237,1,Deaths,102,United States of America,,5,White,3,Both,160,85 plus,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.000455913408803,0.0004688213269495,0.0004433338710939
238,1,Deaths,102,United States of America,,6,AIAN,3,Both,160,85 plus,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0007468131611391,0.0009047105069053,0.0006191963268605
239,1,Deaths,102,United States of America,,7,Asian,3,Both,160,85 plus,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0004539799884791,0.0005067081175626,0.0004060337503785
240,1,Deaths,102,United States of America,,1,Total,3,Both,22,All Ages,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001490776959785,0.0001500943744244,0.0001480562942488
241,1,Deaths,102,United States of America,,2,Latino,3,Both,22,All Ages,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001325065016608,0.000135899702946,0.0001291897790794
242,1,Deaths,102,United States of America,,4,Black,3,Both,22,All Ages,521,Cirrhosis and other chronic liver diseases,2001,3,Rate,0.0001445583054234,0.0001473025076734,0.0001420946396172
